VAR	AUG	OCT	SCORE	Cartref	Glenrosa	Oakleaf	Tukulu	Westleigh	FineSand	FineSandyLoam	LoamyFineSand	SoilSuitIndex	EffectRootDepth	Elevation	Slope	Roughness	Ruggedness
EG	0	0	0	0	0	0	0	1	0	0	1	7	80	379	6	20	156
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	18	23	54
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	6	18	19
EG	0	0	0	0	0	0	0	1	0	0	1	7	80	379	16	39	41
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	59	25	11
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	13	29	34
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	29	43	32
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	32	57	54
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	4	66	65
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	380	66	34	25
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	12	52	27
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	31	48	39
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	380	54	19	19
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	21	47	76
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	8	6	9
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	380	72	40	27
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	380	61	14	26
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	8	43	61
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	9	59	76
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	27	25	21
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	3	52	81
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	4	16	13
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	4	20	18
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	4	73	53
EG	1	0	1	0	0	0	0	1	0	0	1	7	79	379	30	60	52
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	9	14	35
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	17	20	13
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	1	8	6
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	380	46	99	95
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	12	15	4
EG	0	0	0	0	0	0	0	1	0	0	1	7	79	379	6	50	39
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	22	45	65
EG	1	0	1	0	0	0	1	0	0	0	1	7	79	379	32	89	115
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	34	52	37
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	11	55	45
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	10	37	26
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	58	24	23
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	380	46	36	39
EG	0	0	0	0	0	0	1	0	0	0	1	7	79	379	5	38	31
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	385	27	92	38
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	384	4	49	37
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	384	9	61	31
CA	0	0	0	0	0	0	1	0	0	0	1	7	78	383	13	69	59
CA	0	1	1	0	0	0	0	1	0	0	1	7	79	383	8	39	31
CA	0	0	0	0	0	0	0	1	0	0	1	7	80	382	3	46	41
CA	0	0	0	0	0	0	0	1	0	1	0	7	78	384	8	7	14
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	384	10	63	27
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	383	16	21	32
CA	0	0	0	0	0	0	0	1	0	0	1	7	79	383	3	33	33
CA	0	0	0	0	0	0	0	1	0	0	1	7	79	382	5	33	43
CA	0	1	1	0	0	0	0	1	0	0	1	7	80	382	29	4	7
CA	0	0	0	0	0	0	0	1	0	1	0	7	78	384	10	35	28
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	384	9	47	42
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	383	19	31	62
CA	0	0	0	0	0	0	0	1	0	0	1	7	79	383	11	11	11
CA	0	1	1	0	0	0	0	1	0	0	1	7	79	382	3	4	5
CA	0	0	0	0	0	0	0	1	0	0	1	7	80	381	6	10	24
EU	0	0	0	0	0	1	0	0	0	1	0	6	72	386	52	48	44
EU	0	0	0	0	0	1	0	0	0	1	0	6	69	385	5	110	85
EU	0	0	0	0	1	0	0	0	1	0	0	6	66	385	11	40	27
EU	1	1	2	0	1	0	0	0	1	0	0	5	63	384	10	20	44
EU	0	0	0	0	1	0	0	0	1	0	0	5	60	383	13	106	131
EU	0	0	0	0	1	0	0	0	1	0	0	5	60	383	10	31	30
EU	0	0	0	0	0	1	0	0	0	1	0	6	72	386	6	54	58
EU	0	0	0	0	0	1	0	0	0	1	0	6	70	385	17	31	24
EU	0	0	0	0	1	0	0	0	0	1	0	6	67	384	16	51	36
EU	0	0	0	0	1	0	0	0	1	0	0	5	64	384	23	22	13
EU	0	0	0	0	1	0	0	0	1	0	0	5	62	383	42	51	53
EU	0	0	0	0	1	0	0	0	1	0	0	5	61	382	25	111	134
EU	0	0	0	0	0	1	0	0	0	1	0	6	73	386	26	147	85
EU	0	0	0	0	0	1	0	0	0	1	0	6	71	385	4	78	28
EU	0	0	0	0	0	1	0	0	0	1	0	6	68	384	4	20	12
EU	1	0	1	0	1	0	0	0	1	0	0	6	66	384	13	72	37
EU	0	0	0	0	1	0	0	0	1	0	0	5	64	383	24	25	67
EU	0	0	0	0	1	0	0	0	1	0	0	5	64	382	30	23	21
CX	0	0	0	0	0	0	0	1	0	1	0	7	77	388	4	21	11
CX	0	0	0	0	0	0	0	1	1	0	0	7	78	388	12	42	27
CX	0	0	0	0	0	0	0	1	1	0	0	7	78	387	7	14	30
CX	0	0	0	0	0	0	0	1	1	0	0	7	78	388	16	43	149
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	387	21	20	15
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	387	5	56	122
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	387	53	51	114
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	387	13	39	55
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	387	11	137	127
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	387	4	50	39
CX	1	0	1	0	0	0	0	1	1	0	0	7	80	387	8	52	36
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	386	3	79	54
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	387	16	41	46
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	387	15	36	46
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	386	21	26	75
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	387	10	18	28
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	386	11	10	11
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	386	4	18	17
CX	0	0	0	0	0	0	0	1	1	0	0	7	79	386	4	37	25
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	386	32	21	75
CX	0	0	0	0	0	0	0	1	1	0	0	7	80	386	8	8	5
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	391	12	30	87
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	12	26	29
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	11	25	29
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	19	54	22
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	12	29	21
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	389	12	29	24
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	391	4	47	70
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	11	53	25
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	67	70	59
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	24	27	64
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	9	30	32
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	389	13	57	42
EU	1	1	2	0	0	0	1	0	0	1	0	7	75	391	10	80	61
EU	0	0	0	0	0	0	1	0	0	1	0	7	75	390	37	20	106
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	33	62	23
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	9	64	30
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	389	61	54	51
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	389	16	46	32
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	391	25	47	45
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	11	40	15
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	22	79	74
EU	1	0	1	0	0	0	1	0	0	1	0	7	76	389	9	21	16
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	389	25	37	29
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	8	38	38
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	18	18	15
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	28	30	150
EU	0	1	1	0	0	0	1	0	0	1	0	7	76	390	5	47	42
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	389	10	29	55
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	36	23	46
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	10	14	20
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	10	76	54
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	18	93	99
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	389	16	36	15
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	13	46	51
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	16	15	8
EU	1	0	1	0	0	0	0	1	0	1	0	7	77	389	23	68	109
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	17	82	115
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	15	80	41
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	17	39	45
EU	0	1	1	0	0	0	1	0	0	1	0	7	77	389	8	5	26
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	2	19	13
EU	0	0	0	0	0	0	0	1	0	1	0	7	77	389	7	10	10
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	11	32	24
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	14	23	61
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	20	78	48
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	11	70	59
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	17	37	27
EU	0	0	0	0	0	0	0	1	0	1	0	7	78	388	7	13	6
EU	0	0	0	0	0	0	1	0	0	1	0	7	76	390	16	47	61
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	6	3	6
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	4	26	26
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	7	54	21
EU	0	0	0	0	0	0	0	1	0	1	0	7	77	389	11	17	12
EU	0	0	0	0	0	0	0	1	0	1	0	7	78	388	3	20	51
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	390	11	32	25
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	9	25	19
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	7	30	50
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	7	54	23
EU	0	0	0	0	0	0	0	1	0	1	0	7	77	388	6	51	31
EU	0	0	0	0	0	0	0	1	0	1	0	7	78	388	6	10	6
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	16	16	31
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	10	86	44
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	12	63	30
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	30	36	34
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	388	57	29	26
EU	0	0	0	0	0	0	0	1	0	1	0	7	78	388	10	20	36
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	16	66	37
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	8	118	74
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	33	11	46
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	22	34	32
EU	0	0	0	0	0	0	1	0	0	1	0	7	77	389	63	20	16
EU	0	0	0	0	0	0	0	1	0	1	0	7	78	388	24	47	25
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	388	14	48	25
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	391	12	68	31
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	391	19	58	38
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	9	34	60
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	390	19	6	7
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	391	81	129	129
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	16	47	40
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	391	10	37	23
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	391	1	33	20
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	21	51	25
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	5	25	12
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	390	16	30	28
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	6	34	22
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	391	12	22	22
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	391	10	85	46
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	14	39	29
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	18	76	51
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	13	41	21
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	20	82	40
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	391	1	70	72
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	391	14	18	64
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	14	38	83
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	4	87	36
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	11	18	31
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	11	45	72
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	391	6	31	41
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	16	36	84
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	20	103	65
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	54	55	48
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	14	59	52
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	7	67	36
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	391	5	32	11
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	15	34	47
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	7	39	29
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	11	56	62
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	19	50	37
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	37	14	5
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	4	64	55
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	18	81	47
EG	0	1	1	0	0	1	0	0	0	0	1	7	80	390	19	37	14
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	16	35	20
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	17	25	40
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	43	62	89
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	4	13	15
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	12	37	12
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	4	57	67
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	14	28	62
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	15	56	82
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	10	28	31
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	6	71	69
EG	0	0	0	0	0	1	0	0	0	0	1	7	80	390	11	23	28
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	6	38	30
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	9	50	40
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	22	76	34
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	20	98	82
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	14	56	24
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	14	55	36
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	9	35	83
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	16	46	37
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	17	37	19
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	10	43	21
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	6	32	28
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	4	62	55
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	10	63	49
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	19	33	56
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	10	90	31
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	388	7	54	37
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	390	10	45	41
EG	0	0	0	0	0	1	0	0	0	0	1	7	79	389	7	44	55
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	16	85	38
EG	0	1	1	0	0	1	0	0	0	0	1	7	78	389	12	135	115
EG	0	0	0	0	0	1	0	0	0	0	1	7	78	389	14	43	31
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	398	7	72	64
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	398	9	48	44
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	398	14	106	144
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	397	15	51	37
CA	1	1	2	0	0	0	1	0	0	1	0	7	78	397	21	104	64
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	397	13	22	32
CA	1	0	1	0	0	0	1	0	0	1	0	7	79	398	6	85	89
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	398	13	122	86
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	398	5	17	19
CA	1	0	1	0	0	0	1	0	0	1	0	7	78	397	11	36	87
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	397	11	29	94
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	397	2	102	45
CA	1	0	1	0	0	0	1	0	0	1	0	7	79	398	15	53	39
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	398	13	94	79
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	398	11	52	41
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	397	13	76	65
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	397	12	29	110
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	13	33	73
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	398	8	55	61
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	398	11	70	34
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	397	4	62	68
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	397	19	40	57
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	397	17	60	73
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	12	129	99
CA	1	1	2	0	0	0	1	0	0	1	0	7	79	398	12	134	57
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	397	17	38	33
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	397	32	116	121
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	397	43	9	10
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	396	11	55	165
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	5	87	37
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	397	9	111	55
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	397	5	122	116
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	397	3	121	121
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	14	9	4
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	396	10	62	55
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	7	95	71
CA	1	0	1	0	0	0	1	0	0	1	0	7	79	397	8	104	79
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	397	11	29	18
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	397	4	35	43
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	396	16	105	99
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	396	7	98	64
CA	1	0	1	0	0	0	1	0	0	1	0	7	78	396	18	45	97
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	397	13	62	43
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	397	11	42	19
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	396	18	61	80
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	396	12	47	79
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	6	30	133
CA	1	0	1	0	0	0	1	0	0	1	0	7	78	395	17	44	67
CA	1	0	1	0	0	0	1	0	0	1	0	7	79	397	7	133	127
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	396	8	36	44
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	396	16	61	41
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	396	9	52	36
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	396	13	58	45
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	395	47	107	103
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	396	18	59	78
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	396	9	53	26
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	396	12	41	55
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	14	41	85
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	395	11	146	132
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	395	6	32	58
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	396	12	32	36
CA	0	1	1	0	0	0	1	0	0	1	0	7	79	396	13	37	18
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	36	10	60
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	395	29	154	189
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	395	6	44	32
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	395	21	63	62
CA	0	0	0	0	0	0	1	0	0	1	0	7	79	396	17	53	65
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	396	12	78	33
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	395	9	43	26
CA	0	1	1	0	0	0	1	0	0	1	0	7	78	395	10	85	46
CA	0	0	0	0	0	0	1	0	0	1	0	7	78	395	18	39	38
CA	0	0	0	0	0	0	1	0	0	1	0	7	77	395	12	15	35
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	15	60	54
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	19	77	69
EU	1	0	1	0	0	1	0	0	0	1	0	7	76	386	28	41	24
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	6	69	55
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	17	75	61
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	16	80	68
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	15	22	166
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	22	56	70
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	7	70	51
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	8	62	70
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	40	77	86
EU	0	1	1	0	0	1	0	0	0	1	0	7	76	386	8	58	43
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	386	33	36	15
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	386	17	64	33
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	385	9	38	31
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	386	13	37	20
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	385	12	44	34
EU	0	0	0	0	0	1	0	0	0	1	0	7	76	385	18	41	49
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	386	19	29	18
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	9	91	58
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	385	9	67	57
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	7	62	63
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	8	13	19
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	11	51	37
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	11	136	142
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	386	40	30	17
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	54	29	55
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	6	19	14
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	69	30	71
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	39	13	13
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	12	97	37
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	9	36	30
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	12	62	78
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	16	49	46
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	8	47	48
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	9	97	79
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	14	87	112
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	16	46	51
EU	0	1	1	0	0	1	0	0	0	1	0	7	77	385	13	20	14
EU	0	0	0	0	0	1	0	0	0	0	1	7	77	385	20	56	33
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	5	7	26
EU	1	0	1	0	0	1	0	0	0	1	0	7	77	385	9	12	20
EU	0	0	0	0	0	1	0	0	0	0	1	7	77	385	8	35	30
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	8	23	100
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	10	10	19
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	385	10	92	73
EU	0	1	1	0	0	1	0	0	0	0	1	7	78	385	13	20	31
EU	0	0	0	0	0	1	0	0	0	1	0	7	77	385	7	20	8
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	385	10	17	11
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	385	6	12	32
EU	0	0	0	0	0	1	0	0	0	1	0	7	78	385	7	9	12
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	385	5	17	7
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	385	8	60	52
EU	0	1	1	0	0	1	0	0	0	1	0	7	78	384	13	52	73
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	385	15	128	166
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	385	4	18	19
EU	1	0	1	0	0	1	0	0	0	0	1	7	78	384	7	9	32
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	385	1	68	42
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	10	102	64
EU	0	1	1	0	0	1	0	0	0	0	1	7	78	384	4	55	65
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	385	9	58	66
EU	0	0	0	0	0	0	1	0	0	0	1	7	78	384	4	98	80
EU	0	0	0	0	0	1	0	0	0	0	1	7	78	384	3	55	24
